,abundance,relative abundance (%)
cloacimonas,0.7654120901392203,0.04894118786304928
clostridioides,0.5963821937576154,0.03813325313108131
clostridium,0.102224241486442,0.006536316673330424
clostridium_ab,0.0,0.0
clostridium_ad,0.0,0.0
clostridium_ak,0.0,0.0
clostridium_an,0.0,0.0
clostridium_at,0.0,0.0
clostridium_au,0.2151800364571508,0.013758819235154367
clostridium_e,0.0,0.0
clostridium_g,0.0,0.0
clostridium_h,0.0953245967048261,0.00609514672606195
clostridium_j,0.0,0.0
clostridium_n,0.0,0.0
collinsella,3.4299045729770454,0.21931140913631092
comamonas,0.8194608019290543,0.05239711466580065
comamonas_c,0.1278913668958462,0.00817749744738589
companilactobacillus,0.0852609112638975,0.005451664964923927
conexibacter,0.036919057552173,0.0023606401762728602
contubernalis,0.0,0.0
coprenecus,0.28652562763308453,0.018320725201790684
coproplasma,0.0,0.0
coprosoma,0.0,0.0
coprothermobacter,0.0,0.0
corynebacterium,7.160702491735707,0.4578622292413733
cryptobacteroides,58.32398564455991,3.729291939761499
cupidesulfovibrio,0.0,0.0
curtobacterium,0.0,0.0
cutibacterium,0.0301442842624232,0.0019274546327274153
cypionkella,0.0213152278159743,0.0013629162412309773
daidjw01,0.0,0.0
daourc01,1.2040442747174747,0.07698775313786668
dmer64,128.9153593675087,8.242972514440117
drkv01,0.6392759824478558,0.04087592338347458
drpn01,0.19300324162675692,0.012340813567387619
dsm-111022,0.2722324279894296,0.01740680421996121
dtu008,0.171799987466075,0.010985057029759415
dtu010,0.3841687409204367,0.024564120116104225
dtu015,1.48308876927226,0.09483012746941319
dtu018,0.0,0.0
dtu024,0.0426304556319487,0.0027258324824619607
dtu029,9.23793570438339,0.5906825259224256
dtu052,0.21158526227260901,0.013528965903913023
dtu053,0.9081758327919202,0.05806963937199651
dtu059,0.0,0.0
dtu063,0.0,0.0
dtu064,0.0852609112638975,0.005451664964923927
dtu073,0.0,0.0
dtu089,1.128694777603071,0.07216983356072547
dtu098,0.5567603117482605,0.035599791750095415
dulv01,0.2157961850124892,0.013798216368524546
dump01,0.0,0.0
duou01,0.212981414142961,0.013618237202149004
duph01,0.0,0.0
dupi01,0.0522114319003159,0.0033384493531678928
duqw01,0.0,0.0
duss01,0.0,0.0
duua01,1.7879525239345926,0.11432341021446353
duus01,0.0674046687438554,0.004309919582325392
defluviitoga,1.0500016994944548,0.06713812218739862
dehalobacterium,0.0,0.0
deinococcus,0.1371417153635383,0.008768973657375783
delta-02,0.0,0.0
dermatophilus,0.0,0.0
desulfamplus,0.2649924713445803,0.016943874403669113
desulfobulbus,0.1100351243758041,0.007035752064787352
desulfofundulus,0.0,0.0
desulfogranum,0.11668336046460101,0.0074608466975629225
desulfolucanica,0.4762635754359597,0.03045275273023086
desulfomicrobium,0.0,0.0
desulfopila,0.0,0.0
desulfoprunum,0.0,0.0
desulforapulum,0.0706946129865336,0.004520281792844675
desulfosporosinus,5.676043107712941,0.3629316751487655
desulfovibrio,0.0,0.0
dethiobacter,1.3167685183350268,0.08419545008266319
dethiosulfovibrio,0.0,0.0
devosia,0.0,0.0
dietzia,0.0426304556319487,0.0027258324824619607
dokdonella,0.0999772804722729,0.006392643817189106
domibacillus,0.0,0.0
draconibacterium,0.0,0.0
duganella,0.0,0.0
duodenibacillus,0.0,0.0
dysgonomonas,2.0869550018204466,0.1334419172647861
dysosmobacter,0.0,0.0
dysosmobacter_a,0.0,0.0
e44-bin32,0.0,0.0
egerieisoma,0.0639456834479231,0.004088748723692945
endomicrobium,0.0,0.0
endomicrobium_a,0.0,0.0
enterenecus,0.0,0.0
enterocloster,0.1186781658193853,0.007588396477448105
enterococcus,0.0,0.0
enterococcus_a,0.0,0.0
enterococcus_b,0.0,0.0
enterococcus_e,0.0,0.0
enterococcus_i,0.0,0.0
enterocola,0.0852609112638975,0.005451664964923927
enteromonas,0.0213152278159743,0.0013629162412309773
enterousia,9.890231480723735,0.6323909474948362
enterovirga,0.0,0.0
entomohabitans,0.0,0.0
eoetvoesia,0.0,0.0
erysipelothrix,0.0,0.0
estrella,0.0,0.0
eubacterium,0.3608312273011705,0.02307189696858479
eubacterium_b,0.0,0.0
eubacterium_g,0.0999772804722729,0.006392643817189106
eubacterium_o,0.0,0.0
eubacterium_t,0.0,0.0
evansella,0.0,0.0
evtepia,0.0,0.0
exiguobacterium,0.0,0.0
f0058,0.0,0.0
fb2012,0.1186781658193853,0.007588396477448105
fen-1160,0.0,0.0
fuhm01,0.0563947919397546,0.003605937432108092
facklamia,0.0,0.0
faecalibacterium,0.0213152278159743,0.0013629162412309773
faecalimonas,0.0,0.0
faeciplasma,0.0,0.0
faecousia,4.622531686120472,0.2955691379426353
falsochrobactrum,0.0,0.0
faunimonas,0.0,0.0
fen-1087,0.102224241486442,0.006536316673330424
ferdinandcohnia,0.0,0.0
fermentibacter,1.0453178571099935,0.06683863278422347
ferruginibacter,0.2012316881712711,0.012866948382011306
fibrobacter,0.8380325124339433,0.05358460776196094
fimenecus,0.087884935719366,0.0056194476214651385
fimimonas,0.0,0.0
fimisoma,0.0768531468386919,0.004914064391920952
fimivivens,0.0,0.0
firm-04,0.0,0.0
firm-07,1.8464492930523422,0.11806375009628128
firm-13,0.0990252475717033,0.0063317699145700535
firm-16,3.580767604003917,0.22895773696179925
flaviflexus,0.0,0.0
flavipsychrobacter,0.047662298352413,0.003047573363030972
flavobacterium,0.0,0.0
flexilinea,0.0,0.0
fonticella,0.0,0.0
fontisphaera,0.0522114319003159,0.0033384493531678928
formimonas,0.0,0.0
fredericiella,0.0904328527872696,0.005782363898182246
fructobacillus,0.0,0.0
fundicoccus,3.951574013286971,0.25266745669492213
fundidesulfovibrio,0.0,0.0
fusobacterium,0.0,0.0
fusobacterium_b,0.0,0.0
gca-002840305,0.0,0.0
gca-002841655,0.0,0.0
gca-013693735,0.0,0.0
gca-016699895,0.0,0.0
gca-2699445,0.0,0.0
gca-2723275,0.0,0.0
gca-2729495,0.0,0.0
gca-2746885,0.0,0.0
gwa2-32-17,0.2286833619870668,0.014622234903719679
gwc2-37-14,0.0,0.0
gwc2-73-18,0.22524219027498038,0.014402203062833028
gwe2-31-10,0.0,0.0
gwe2-42-24,0.0,0.0
gwf2-33-38,0.9006252166406721,0.057586845686998935
gwf2-43-63,0.0522114319003159,0.0033384493531678928
ga0077530,4.933508132383105,0.31545327208892854
ga0077548,0.0,0.0
gaiella,0.0,0.0
galactobacter,0.0602885685248464,0.0038549092654548305
gallionella,0.0,0.0
galliscardovia,0.0,0.0
gaoshiqia,0.0,0.0
garciella,0.38590630338375487,0.024675221537203508
gemmatimonas,0.0,0.0
gemmiger,0.4637352547895002,0.029651679815044258
gemmobacter_b,0.0,0.0
geobacillus,0.0213152278159743,0.0013629162412309773
geofilum,20.994969775499584,1.3424386329916373
geosporobacter,0.0522114319003159,0.0033384493531678928
gleimia,10.881471330328965,0.6957717802800177
globicatella,0.1704384580712518,0.01089799952602834
glycomyces,0.0,0.0
gordonia,0.0,0.0
gottfriedia,0.0,0.0
gottschalkia_a,15.731766620675668,1.005904342927342
gracilibacter,0.3387555288717376,0.02166035550227952
granulicoccus,0.0522114319003159,0.0033384493531678928
h1,0.0,0.0
hgm04593,0.0,0.0
hgm10857,0.0,0.0
hgm11604,0.1715335102354904,0.010968018218416767
hgm11616,0.0,0.0
hgm12789,0.4978085967958655,0.03183036219247069
hgm13010,0.036919057552173,0.0023606401762728602
hgm13233,0.0,0.0
hgm16780,0.0,0.0
hgw-1,0.0,0.0
hk-stas-pate-36,0.0,0.0
hun007,0.0,0.0
haliovirga,0.11174808060324391,0.007145280139413223
haloimpatiens,0.0,0.0
halopseudomonas,1.1749559560310285,0.07512781796334564
halorubrum,0.5543878152241359,0.03544809203227349
halothermothrix,0.0,0.0
haploplasma,0.0,0.0
hazenella,0.0,0.0
heliomicrobium,0.43304033673096554,0.027689017125890232
heliorestis,0.1683732579084644,0.010765948634170344
herbivorax,10.36092352911434,0.6624874514078303
hoeflea,0.0,0.0
holophaga,0.0,0.0
holtiella,3.208625513313779,0.20516261247023132
hominibacterium,0.0,0.0
hominimerdicola,0.0,0.0
hominiventricola,0.0,0.0
humidesulfovibrio,0.0,0.0
humimicrobium,0.0,0.0
hungateiclostridium,0.2280765525366307,0.014583434921731591
hydrogenispora,3.179585488872769,0.20330576527637984
hydrogenophaga,0.0,0.0
hymenobacter,0.1852381917361704,0.011844308782113034
hyphomicrobium_b,0.0,0.0
hyphomicrobium_c,0.0,0.0
ior16,0.0,0.0
iamia,0.0,0.0
ignatzschineria,0.0,0.0
ignavigranum,0.9867112832136716,0.06309127187887396
inordinaticella,0.0,0.0
insulibacter,0.0,0.0
intestinibacter,0.0602885685248464,0.0038549092654548305
iocasia,7.582678490735751,0.4848437819328165
irregularibacter,0.13464029643445669,0.008609030516537618
isobaculum,1.7219868710200685,0.110105502693286
jaaeka01,0.0,0.0
jaaepj01,0.0,0.0
jaaeth01,0.0,0.0
jaafhb01,0.0,0.0
jaallb01,0.0,0.0
jaauql01,0.0,0.0
jaavlz01,1.2519467266460444,0.08005068215236709
jaaxkn01,0.0,0.0
jaaybj01,0.1948557165879014,0.012459262604518033
jaaycb01,0.0,0.0
jaayde01,0.0,0.0
jaaydf01,0.0,0.0
jaaydh01,0.0,0.0
jaayfb01,0.2033100136429637,0.01299983851879
jaaygu01,12.73714925936708,0.8144256182692369
jaayhf01,0.0,0.0
jaayjk01,14.747213848478738,0.942951088326397
jaaylu01,0.1923077995199978,0.012296346327800923
jaayob01,2.7699268706540985,0.1771117978015384
jaaypc01,2.2162226948694066,0.14170741833491085
jaaysa01,0.6255311384149675,0.03999706478870175
jaaytv01,0.073838115104346,0.0047212803525457205
jaayyf01,0.0904328527872696,0.005782363898182246
jaayyz01,0.0426304556319487,0.0027258324824619607
jaayzc01,0.0,0.0
jaayzz01,0.0,0.0
jaazbk01,0.0,0.0
jaazeb01,0.0,0.0
jaazff01,0.2857759590186646,0.01827279066696163
jaazgc01,0.0,0.0
jaaziy01,0.2128711075140538,0.013611184089822408
jaazjx01,0.0,0.0
jaazko01,0.0,0.0
jaazkv01,0.0,0.0
jaazpg01,4.523004314418634,0.28920526172650546
jabddc01,0.0,0.0
jabdgm01,0.0,0.0
jabdlz01,0.0727747398943719,0.004653287115189376
jabhkc01,0.0,0.0
jablxh01,0.0213152278159743,0.0013629162412309773
jabmpj01,0.0,0.0
jabwbd01,0.0,0.0
jabzip01,0.3673951565832551,0.02349160094276142
jacadu01,0.0,0.0
jacadw01,0.0,0.0
jacces01,0.0706946129865336,0.004520281792844675
jaccxm01,0.0,0.0
jaccze01,0.1127895838795092,0.007211874864216184
jacdbr01,0.0,0.0
jacdhd01,0.0,0.0
jacdhn01,0.0,0.0
jaciwr01,0.0,0.0
jaciyf01,0.0,0.0
jaciyh01,15.250283613548591,0.975117854696687
jackgs01,0.0,0.0
jacpdt01,0.0,0.0
jacpzp01,0.0,0.0
jacqfh01,0.0213152278159743,0.0013629162412309773
jacqvt01,0.0,0.0
jacrcq01,0.0,0.0
jacrdc01,0.0,0.0
jacrne01,0.0,0.0
jacrtk01,0.0522114319003159,0.0033384493531678928
jadfnb01,0.0,0.0
jadfrg01,0.0,0.0
jadgnf01,0.6367070318217474,0.040711662200743064
jadgqx01,0.0,0.0
jadiyw01,0.0213152278159743,0.0013629162412309773
jadjyj01,0.0,0.0
jadkav01,0.0,0.0
jadkcl01,0.0,0.0
jadlgh01,0.0,0.0
jadlgl01,0.0,0.0
jadmjv01,0.0,0.0
jadzem01,0.0,0.0
jaedji01,0.0,0.0
jaeknw01,1.6956331521906132,0.10842042047321321
jaermq01,0.0,0.0
jaeujm01,0.3165958675426128,0.020243445367122154
jaeumg01,0.0,0.0
jaevlt01,0.0,0.0
jaewah01,1.061161308393027,0.0678516783522664
jaewry01,0.0,0.0
jaewvq01,0.0,0.0
jaexna01,0.0301442842624232,0.0019274546327274153
jaeyra01,0.0,0.0
jaezlb01,0.0,0.0
jaezou01,0.0301442842624232,0.0019274546327274153
jaezwm01,0.2950433314921198,0.01886535540831256
jafafn01,0.0,0.0
jafafz01,0.0,0.0
jafazj01,0.0,0.0
jafbad01,0.0,0.0
jafcgc01,0.0,0.0
jafgfn01,0.0,0.0
jafgol01,0.0,0.0
jafkkf01,0.0,0.0
jafmjv01,0.0,0.0
jafnag01,1.6530447243893454,0.10569727529081267
jafuxm01,0.3672659825189904,0.02348334142840614
jagngi01,0.0,0.0
jagoaj01,0.0,0.0
jagocv01,0.1186781658193853,0.007588396477448105
jagonc01,0.0929109240083794,0.0059408141640361475
jagoov01,0.1008388972489568,0.00644773642557209
jagopy01,0.172177743543518,0.011009211117982903
jagrnp01,0.0,0.0
jaguvt01,0.138099281730389,0.008830201375170066
jaguwj01,0.0,0.0
jagvvh01,0.0,0.0
jahbxr01,0.0,0.0
jahbxu01,0.0852609112638972,0.005451664964923909
jahfoq01,0.0,0.0
jahftw01,0.0563947919397546,0.003605937432108092
jahhtg01,0.0,0.0
jahivh01,0.0522114319003159,0.0033384493531678928
jahjqk01,0.0,0.0
jahwkr01,0.0522114319003159,0.0033384493531678928
jaibby01,0.0,0.0
jaiept01,0.0,0.0
jailzp01,0.0,0.0
jaimbi01,0.0,0.0
jaioup01,0.0,0.0
jairni01,0.0,0.0
jairnn01,0.0301442842624232,0.0019274546327274153
jairyt01,0.0213152278159743,0.0013629162412309773
jaisft01,0.20190073578469792,0.012909727932216855
jaiszg01,0.0,0.0
jaitla01,0.0,0.0
jaitqc01,0.0,0.0
jaizzn01,0.0,0.0
jajdgj01,0.0,0.0
jajdvc01,0.0,0.0
jajgre01,0.0,0.0
jajmzj01,0.0,0.0
jajpjw01,0.0,0.0
jajujl01,0.0,0.0
jajyrx01,0.1164685707362947,0.007447112835007681
jakawj01,0.0,0.0
jakbat01,0.0,0.0
jakiu001,0.0,0.0
jakjbl01,0.0,0.0
jakjei01,0.0,0.0
jakjgy01,0.0,0.0
jakosx01,15.76882423825689,1.0082738427656184
jakpgm01,0.0602885685248464,0.0038549092654548305
jakpkf01,0.0,0.0
jakqdp01,0.0,0.0
jakqqt01,0.18844104217873892,0.012049102130985383
jakqtp01,0.0,0.0
jaksbq01,0.047662298352413,0.003047573363030972
jakscf01,0.0639456834479231,0.004088748723692945
jakvon01,0.0,0.0
jalcry01,0.0301442842624232,0.0019274546327274153
jalhet01,0.0,0.0
jalhfc01,0.0,0.0
jalhlm01,0.0,0.0
jalhqu01,0.0,0.0
jalnwk01,0.0,0.0
jalnzu01,0.1976559253942037,0.012638310658514774
jaloaf01,0.047662298352413,0.003047573363030972
jaloap01,0.0,0.0
jalrhz01,0.0301442842624232,0.0019274546327274153
jalznd01,0.0,0.0
jamdda01,0.0,0.0
jamlhn01,0.0213152278159743,0.0013629162412309773
jamlia01,0.0639456834479231,0.004088748723692945
jampcj01,0.0,0.0
jampxd01,0.0,0.0
jampxm01,0.0,0.0
janjuo01,0.2705420075979801,0.017298717108441438
jankmx01,0.0522114319003159,0.0033384493531678928
janlfz01,0.0,0.0
janqmy01,0.0,0.0
janxaq01,0.0,0.0
janxqg01,0.0,0.0
janzza01,0.0,0.0
jaoadn01,0.0,0.0
jaoagt01,0.0602885685248464,0.0038549092654548305
japlvk01,0.0,0.0
japlvo01,0.0,0.0
jappha01,0.0426304556319487,0.0027258324824619607
japuds01,0.0,0.0
jaqsxr01,0.047662298352413,0.003047573363030972
jaquly01,1.0439716948366504,0.06675255786907307
jaqvcs01,0.0,0.0
jaqvda01,0.0,0.0
jaqvkf01,0.0,0.0
jaqvqn01,0.0674046687438554,0.004309919582325392
jaqwch01,0.0674046687438554,0.004309919582325392
jarxwg01,0.0,0.0
jasbru01,0.4330372724616418,0.027688821193551864
jasgtu01,0.2311334240844237,0.014778894239164814
jasjct01,0.0,0.0
jauhxr01,0.0,0.0
jauiik01,0.0,0.0
jaupvl01,0.0,0.0
jauvan01,0.0426304556319487,0.0027258324824619607
jauwzs01,0.0,0.0
jg1575,3.0491997708296155,0.19496877660894466
jgm124,0.0,0.0
jj008,0.0953245967048261,0.00609514672606195
janibacter,0.1905895689303102,0.012186481005361814
jeotgalibaca,0.3719364307976466,0.023781974399527343
jeotgalicoccus,0.0768531468386919,0.004914064391920952
kbs-96,0.0,0.0
klap22,0.0,0.0
kaistella,0.0,0.0
kaistia,0.0,0.0
keratinibaculum,0.0,0.0
kluyvera,0.0,0.0
kocuria,0.0,0.0
koleobacter,0.0,0.0
kroppenstedtia,0.0,0.0
ktedonobacter,0.0929109240083794,0.0059408141640361475
l1i39,0.0,0.0
lb-plm-3,0.0,0.0
ld21,1.940950231479848,0.12410623131704926
laceyella,0.0,0.0
lachnoanaerobaculum,0.0,0.0
lachnospira,0.0,0.0
lachnotalea,0.0,0.0
lacipirellula,0.0,0.0
lacrimispora,0.0563947919397546,0.003605937432108092
lacticaseibacillus,0.0,0.0
lactobacillus,0.2015313523730478,0.012886109200325941
lactococcus,0.0,0.0
lactococcus_a,0.0,0.0
lawsonella,0.110757172656519,0.007081920528818581
lederbergia_a,0.0,0.0
legionella,0.0,0.0
lenti-01,8.097581077870936,0.517767150367681
lentihominibacter,12.252665096708757,0.7834472332570268
lentilactobacillus,0.9001774628409811,0.0575582158768491
lentimicrobium,0.0213152278159743,0.0013629162412309773
lentzea,0.0,0.0
leptolinea,0.0,0.0
leucobacter,0.0,0.0
leuconostoc,0.0,0.0
leuconostoc_b,0.0,0.0
levilinea,0.2214271850590747,0.014158267946866684
ligilactobacillus,0.0,0.0
limimorpha,0.18736795014711652,0.011980487590673614
limnochorda,0.0,0.0
limnohabitans,0.0929109240083794,0.0059408141640361475
limosilactobacillus,0.0706946129865336,0.004520281792844675
listeria,0.0602885685248464,0.0038549092654548305
lucifera,0.0,0.0
luteibacter,0.0,0.0
luteimonas_c,0.0706946129865336,0.004520281792844675
luteimonas_d,0.0602885685248464,0.0038549092654548305
luteolibacter,0.0,0.0
lutispora,0.0,0.0
lysinibacillus,0.0,0.0
lysinibacillus_b,0.0,0.0
lysobacter_c,0.0,0.0
m0108,0.0,0.0
m3007,0.0,0.0
m55b127,1.4473217022866924,0.09254314668193629
mfbs3-17,0.0,0.0
mgbc100798,0.0,0.0
mgbc108787,0.0213152278159743,0.0013629162412309773
mgbc119817,0.0,0.0
mgiib-o1,0.0,0.0
mh13,0.0,0.0
mkrk01,0.0,0.0
mt110,0.0,0.0
mvzh01,0.0,0.0
mwbf01,0.1874851527503395,0.01198798163825435
mwbv01,0.0,0.0
mweh01,0.0,0.0
mwff01,0.0,0.0
macellibacteroides,0.1147860146906396,0.00733952857734912
mahella,0.087884935719366,0.0056194476214651385
mangrovibacterium,0.1044228638006318,0.0066768987063357856
maridesulfovibrio,0.0,0.0
mariniphaga,0.2459929513402422,0.01572902675516784
